nohup: ignoring input
设备: cuda:0
可用显存: 31.4GB
加载 tokenizer...
加载模型（先 CPU 后 GPU）...
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 5959.13it/s]
  模型加载后显存: 0.0GB（应为 0，模型在 CPU）
trainable params: 7,667,712 || all params: 8,198,403,072 || trainable%: 0.0935
  移到 GPU 后显存: 15.3GB / 31.4GB
加载数据...
  数据加载完成: 25704 条

训练配置:
  模型: /root/autodl-tmp/model_cache/Qwen/Qwen3-8B
  总数据: 25704 条
  batch: 1, grad_accum: 8, 等效 batch: 8
  max_length: 2048
  seed: 42
  max_updates: 未设置
  max_samples: 未设置
  总更新步数: 9639

Epoch 1/3
  update 4500 | loss 0.6730 | lr 1.10e-04
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_4500
  update 4510 | loss 0.6905 | lr 1.10e-04
  update 4520 | loss 0.7096 | lr 1.09e-04
  update 4530 | loss 0.6839 | lr 1.09e-04
  update 4540 | loss 0.7070 | lr 1.09e-04
  update 4550 | loss 0.6917 | lr 1.09e-04
  update 4560 | loss 0.6930 | lr 1.09e-04
  update 4570 | loss 0.6800 | lr 1.08e-04
  update 4580 | loss 0.6932 | lr 1.08e-04
  update 4590 | loss 0.6974 | lr 1.08e-04
  update 4600 | loss 0.6891 | lr 1.08e-04
  update 4610 | loss 0.6963 | lr 1.08e-04
  update 4620 | loss 0.7114 | lr 1.07e-04
  update 4630 | loss 0.6990 | lr 1.07e-04
  update 4640 | loss 0.7065 | lr 1.07e-04
  update 4650 | loss 0.6891 | lr 1.07e-04
  update 4660 | loss 0.6954 | lr 1.07e-04
  update 4670 | loss 0.6981 | lr 1.06e-04
  update 4680 | loss 0.6934 | lr 1.06e-04
  update 4690 | loss 0.6851 | lr 1.06e-04
  update 4700 | loss 0.7099 | lr 1.06e-04
  update 4710 | loss 0.6731 | lr 1.05e-04
  update 4720 | loss 0.7092 | lr 1.05e-04
  update 4730 | loss 0.6846 | lr 1.05e-04
  update 4740 | loss 0.6819 | lr 1.05e-04
  update 4750 | loss 0.6834 | lr 1.05e-04
  update 4760 | loss 0.6802 | lr 1.04e-04
  update 4770 | loss 0.6956 | lr 1.04e-04
  update 4780 | loss 0.6830 | lr 1.04e-04
  update 4790 | loss 0.6986 | lr 1.04e-04
  update 4800 | loss 0.7101 | lr 1.04e-04
  update 4810 | loss 0.7120 | lr 1.03e-04
  update 4820 | loss 0.6808 | lr 1.03e-04
  update 4830 | loss 0.7062 | lr 1.03e-04
  update 4840 | loss 0.7080 | lr 1.03e-04
  update 4850 | loss 0.7027 | lr 1.02e-04
  update 4860 | loss 0.6989 | lr 1.02e-04
  update 4870 | loss 0.7086 | lr 1.02e-04
  update 4880 | loss 0.6623 | lr 1.02e-04
  update 4890 | loss 0.6990 | lr 1.02e-04
  update 4900 | loss 0.7237 | lr 1.01e-04
  update 4910 | loss 0.7033 | lr 1.01e-04
  update 4920 | loss 0.6797 | lr 1.01e-04
  update 4930 | loss 0.7294 | lr 1.01e-04
  update 4940 | loss 0.6918 | lr 1.01e-04
  update 4950 | loss 0.7005 | lr 1.00e-04
  update 4960 | loss 0.7211 | lr 1.00e-04
  update 4970 | loss 0.6947 | lr 9.99e-05
  update 4980 | loss 0.6891 | lr 9.97e-05
  update 4990 | loss 0.6951 | lr 9.94e-05
  update 5000 | loss 0.7019 | lr 9.92e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_5000
  update 5010 | loss 0.6857 | lr 9.90e-05
  update 5020 | loss 0.7229 | lr 9.88e-05
  update 5030 | loss 0.6842 | lr 9.86e-05
  update 5040 | loss 0.6744 | lr 9.84e-05
  update 5050 | loss 0.6834 | lr 9.82e-05
  update 5060 | loss 0.7118 | lr 9.79e-05
  update 5070 | loss 0.7011 | lr 9.77e-05
  update 5080 | loss 0.6907 | lr 9.75e-05
  update 5090 | loss 0.7142 | lr 9.73e-05
  update 5100 | loss 0.6822 | lr 9.71e-05
  update 5110 | loss 0.6643 | lr 9.69e-05
  update 5120 | loss 0.6502 | lr 9.67e-05
  update 5130 | loss 0.6759 | lr 9.64e-05
  update 5140 | loss 0.7189 | lr 9.62e-05
  update 5150 | loss 0.7110 | lr 9.60e-05
  update 5160 | loss 0.7056 | lr 9.58e-05
  update 5170 | loss 0.7108 | lr 9.56e-05
  update 5180 | loss 0.6843 | lr 9.54e-05
  update 5190 | loss 0.7168 | lr 9.52e-05
  update 5200 | loss 0.7092 | lr 9.50e-05
  update 5210 | loss 0.7074 | lr 9.47e-05
  update 5220 | loss 0.7064 | lr 9.45e-05
  update 5230 | loss 0.6823 | lr 9.43e-05
  update 5240 | loss 0.6787 | lr 9.41e-05
  update 5250 | loss 0.6970 | lr 9.39e-05
  update 5260 | loss 0.6737 | lr 9.37e-05
  update 5270 | loss 0.6727 | lr 9.35e-05
  update 5280 | loss 0.6973 | lr 9.32e-05
  update 5290 | loss 0.6800 | lr 9.30e-05
  update 5300 | loss 0.6716 | lr 9.28e-05
  update 5310 | loss 0.7064 | lr 9.26e-05
  update 5320 | loss 0.6765 | lr 9.24e-05
  update 5330 | loss 0.7039 | lr 9.22e-05
  update 5340 | loss 0.6654 | lr 9.20e-05
  update 5350 | loss 0.6748 | lr 9.17e-05
  update 5360 | loss 0.7007 | lr 9.15e-05
  update 5370 | loss 0.7101 | lr 9.13e-05
  update 5380 | loss 0.6844 | lr 9.11e-05
  update 5390 | loss 0.6949 | lr 9.09e-05
  update 5400 | loss 0.6730 | lr 9.07e-05
  update 5410 | loss 0.6846 | lr 9.05e-05
  update 5420 | loss 0.7141 | lr 9.02e-05
  update 5430 | loss 0.6594 | lr 9.00e-05
  update 5440 | loss 0.7040 | lr 8.98e-05
  update 5450 | loss 0.7153 | lr 8.96e-05
  update 5460 | loss 0.6599 | lr 8.94e-05
  update 5470 | loss 0.6907 | lr 8.92e-05
  update 5480 | loss 0.6812 | lr 8.90e-05
  update 5490 | loss 0.7159 | lr 8.87e-05
  update 5500 | loss 0.6886 | lr 8.85e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_5500
  update 5510 | loss 0.6787 | lr 8.83e-05
  update 5520 | loss 0.7050 | lr 8.81e-05
  update 5530 | loss 0.7458 | lr 8.79e-05
  update 5540 | loss 0.6979 | lr 8.77e-05
  update 5550 | loss 0.6929 | lr 8.75e-05
  update 5560 | loss 0.7052 | lr 8.73e-05
  update 5570 | loss 0.7109 | lr 8.70e-05
  update 5580 | loss 0.6718 | lr 8.68e-05
  update 5590 | loss 0.7118 | lr 8.66e-05
  update 5600 | loss 0.7118 | lr 8.64e-05
  update 5610 | loss 0.6665 | lr 8.62e-05
  update 5620 | loss 0.7093 | lr 8.60e-05
  update 5630 | loss 0.6781 | lr 8.58e-05
  update 5640 | loss 0.6678 | lr 8.55e-05
  update 5650 | loss 0.7012 | lr 8.53e-05
  update 5660 | loss 0.7008 | lr 8.51e-05
  update 5670 | loss 0.6910 | lr 8.49e-05
  update 5680 | loss 0.6736 | lr 8.47e-05
  update 5690 | loss 0.6785 | lr 8.45e-05
  update 5700 | loss 0.7054 | lr 8.43e-05
  update 5710 | loss 0.6602 | lr 8.40e-05
  update 5720 | loss 0.6823 | lr 8.38e-05
  update 5730 | loss 0.7137 | lr 8.36e-05
  update 5740 | loss 0.6721 | lr 8.34e-05
  update 5750 | loss 0.6832 | lr 8.32e-05
  update 5760 | loss 0.6697 | lr 8.30e-05
  update 5770 | loss 0.6924 | lr 8.28e-05
  update 5780 | loss 0.6803 | lr 8.25e-05
  update 5790 | loss 0.6991 | lr 8.23e-05
  update 5800 | loss 0.6877 | lr 8.21e-05
  update 5810 | loss 0.7059 | lr 8.19e-05
  update 5820 | loss 0.7001 | lr 8.17e-05
  update 5830 | loss 0.7037 | lr 8.15e-05
  update 5840 | loss 0.7005 | lr 8.13e-05
  update 5850 | loss 0.6699 | lr 8.10e-05
  update 5860 | loss 0.7052 | lr 8.08e-05
  update 5870 | loss 0.6827 | lr 8.06e-05
  update 5880 | loss 0.6996 | lr 8.04e-05
  update 5890 | loss 0.6717 | lr 8.02e-05
  update 5900 | loss 0.7050 | lr 8.00e-05
  update 5910 | loss 0.6736 | lr 7.98e-05
  update 5920 | loss 0.6688 | lr 7.96e-05
  update 5930 | loss 0.6633 | lr 7.93e-05
  update 5940 | loss 0.6896 | lr 7.91e-05
  update 5950 | loss 0.6992 | lr 7.89e-05
  update 5960 | loss 0.7187 | lr 7.87e-05
  update 5970 | loss 0.6769 | lr 7.85e-05
  update 5980 | loss 0.6854 | lr 7.83e-05
  update 5990 | loss 0.7137 | lr 7.81e-05
  update 6000 | loss 0.6925 | lr 7.78e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_6000
  update 6010 | loss 0.6692 | lr 7.76e-05
  update 6020 | loss 0.6946 | lr 7.74e-05
  update 6030 | loss 0.7070 | lr 7.72e-05
  update 6040 | loss 0.7048 | lr 7.70e-05
  update 6050 | loss 0.6808 | lr 7.68e-05
  update 6060 | loss 0.6815 | lr 7.66e-05
  update 6070 | loss 0.7221 | lr 7.63e-05
  update 6080 | loss 0.7154 | lr 7.61e-05
  update 6090 | loss 0.7211 | lr 7.59e-05
  update 6100 | loss 0.6744 | lr 7.57e-05
  update 6110 | loss 0.6742 | lr 7.55e-05
  update 6120 | loss 0.6719 | lr 7.53e-05
  update 6130 | loss 0.6843 | lr 7.51e-05
  update 6140 | loss 0.6799 | lr 7.48e-05
  update 6150 | loss 0.6943 | lr 7.46e-05
  update 6160 | loss 0.7045 | lr 7.44e-05
  update 6170 | loss 0.6938 | lr 7.42e-05
  update 6180 | loss 0.6803 | lr 7.40e-05
  update 6190 | loss 0.6823 | lr 7.38e-05
  update 6200 | loss 0.6700 | lr 7.36e-05
  update 6210 | loss 0.6836 | lr 7.33e-05
  update 6220 | loss 0.7104 | lr 7.31e-05
  update 6230 | loss 0.6988 | lr 7.29e-05
  update 6240 | loss 0.7035 | lr 7.27e-05
  update 6250 | loss 0.7000 | lr 7.25e-05
  update 6260 | loss 0.7192 | lr 7.23e-05
  update 6270 | loss 0.7113 | lr 7.21e-05
  update 6280 | loss 0.6782 | lr 7.19e-05
  update 6290 | loss 0.6893 | lr 7.16e-05
  update 6300 | loss 0.6864 | lr 7.14e-05
  update 6310 | loss 0.6933 | lr 7.12e-05
  update 6320 | loss 0.6884 | lr 7.10e-05
  update 6330 | loss 0.6884 | lr 7.08e-05
  update 6340 | loss 0.6938 | lr 7.06e-05
  update 6350 | loss 0.6734 | lr 7.04e-05
  update 6360 | loss 0.7172 | lr 7.01e-05
  update 6370 | loss 0.7031 | lr 6.99e-05
  update 6380 | loss 0.6764 | lr 6.97e-05
  update 6390 | loss 0.6863 | lr 6.95e-05
  update 6400 | loss 0.6951 | lr 6.93e-05
  update 6410 | loss 0.7106 | lr 6.91e-05
  update 6420 | loss 0.7005 | lr 6.89e-05
Epoch 2 完成 | avg loss: 0.6943 | checkpoint: output/sft_clean_repair_v1/epoch_2

Epoch 3/3
  update 6430 | loss 0.6695 | lr 6.86e-05
  update 6440 | loss 0.6772 | lr 6.84e-05
  update 6450 | loss 0.6847 | lr 6.82e-05
  update 6460 | loss 0.7007 | lr 6.80e-05
  update 6470 | loss 0.6605 | lr 6.78e-05
  update 6480 | loss 0.6702 | lr 6.76e-05
  update 6490 | loss 0.6801 | lr 6.74e-05
  update 6500 | loss 0.6967 | lr 6.71e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_6500
  update 6510 | loss 0.6921 | lr 6.69e-05
  update 6520 | loss 0.6981 | lr 6.67e-05
  update 6530 | loss 0.6703 | lr 6.65e-05
  update 6540 | loss 0.6675 | lr 6.63e-05
  update 6550 | loss 0.6781 | lr 6.61e-05
  update 6560 | loss 0.6896 | lr 6.59e-05
  update 6570 | loss 0.6466 | lr 6.56e-05
  update 6580 | loss 0.6943 | lr 6.54e-05
  update 6590 | loss 0.6741 | lr 6.52e-05
  update 6600 | loss 0.6879 | lr 6.50e-05
  update 6610 | loss 0.6643 | lr 6.48e-05
  update 6620 | loss 0.6569 | lr 6.46e-05
  update 6630 | loss 0.6724 | lr 6.44e-05
  update 6640 | loss 0.6777 | lr 6.41e-05
  update 6650 | loss 0.6466 | lr 6.39e-05
  update 6660 | loss 0.6839 | lr 6.37e-05
  update 6670 | loss 0.6602 | lr 6.35e-05
  update 6680 | loss 0.6993 | lr 6.33e-05
  update 6690 | loss 0.6588 | lr 6.31e-05
  update 6700 | loss 0.6858 | lr 6.29e-05
  update 6710 | loss 0.6750 | lr 6.27e-05
  update 6720 | loss 0.6798 | lr 6.24e-05
  update 6730 | loss 0.6805 | lr 6.22e-05
  update 6740 | loss 0.6504 | lr 6.20e-05
  update 6750 | loss 0.6917 | lr 6.18e-05
  update 6760 | loss 0.7108 | lr 6.16e-05
  update 6770 | loss 0.6902 | lr 6.14e-05
  update 6780 | loss 0.6749 | lr 6.12e-05
  update 6790 | loss 0.6596 | lr 6.09e-05
  update 6800 | loss 0.6828 | lr 6.07e-05
  update 6810 | loss 0.6623 | lr 6.05e-05
  update 6820 | loss 0.6940 | lr 6.03e-05
  update 6830 | loss 0.6669 | lr 6.01e-05
  update 6840 | loss 0.6836 | lr 5.99e-05
  update 6850 | loss 0.6841 | lr 5.97e-05
  update 6860 | loss 0.6794 | lr 5.94e-05
  update 6870 | loss 0.6537 | lr 5.92e-05
  update 6880 | loss 0.7015 | lr 5.90e-05
  update 6890 | loss 0.6501 | lr 5.88e-05
  update 6900 | loss 0.7084 | lr 5.86e-05
  update 6910 | loss 0.6646 | lr 5.84e-05
  update 6920 | loss 0.7085 | lr 5.82e-05
  update 6930 | loss 0.6760 | lr 5.79e-05
  update 6940 | loss 0.6678 | lr 5.77e-05
  update 6950 | loss 0.6876 | lr 5.75e-05
  update 6960 | loss 0.6511 | lr 5.73e-05
  update 6970 | loss 0.6717 | lr 5.71e-05
  update 6980 | loss 0.6966 | lr 5.69e-05
  update 6990 | loss 0.6730 | lr 5.67e-05
  update 7000 | loss 0.6759 | lr 5.64e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_7000
  update 7010 | loss 0.6790 | lr 5.62e-05
  update 7020 | loss 0.6780 | lr 5.60e-05
  update 7030 | loss 0.6822 | lr 5.58e-05
  update 7040 | loss 0.6564 | lr 5.56e-05
  update 7050 | loss 0.6698 | lr 5.54e-05
  update 7060 | loss 0.6851 | lr 5.52e-05
  update 7070 | loss 0.6735 | lr 5.50e-05
  update 7080 | loss 0.6665 | lr 5.47e-05
  update 7090 | loss 0.6768 | lr 5.45e-05
  update 7100 | loss 0.6515 | lr 5.43e-05
  update 7110 | loss 0.6978 | lr 5.41e-05
  update 7120 | loss 0.6823 | lr 5.39e-05
  update 7130 | loss 0.6781 | lr 5.37e-05
  update 7140 | loss 0.6872 | lr 5.35e-05
  update 7150 | loss 0.6876 | lr 5.32e-05
  update 7160 | loss 0.6832 | lr 5.30e-05
  update 7170 | loss 0.6656 | lr 5.28e-05
  update 7180 | loss 0.6406 | lr 5.26e-05
  update 7190 | loss 0.6521 | lr 5.24e-05
  update 7200 | loss 0.6907 | lr 5.22e-05
  update 7210 | loss 0.6799 | lr 5.20e-05
  update 7220 | loss 0.6853 | lr 5.17e-05
  update 7230 | loss 0.6836 | lr 5.15e-05
  update 7240 | loss 0.6778 | lr 5.13e-05
  update 7250 | loss 0.6647 | lr 5.11e-05
  update 7260 | loss 0.6744 | lr 5.09e-05
  update 7270 | loss 0.6801 | lr 5.07e-05
  update 7280 | loss 0.6641 | lr 5.05e-05
  update 7290 | loss 0.6912 | lr 5.02e-05
  update 7300 | loss 0.6706 | lr 5.00e-05
  update 7310 | loss 0.6836 | lr 4.98e-05
  update 7320 | loss 0.6654 | lr 4.96e-05
  update 7330 | loss 0.6650 | lr 4.94e-05
  update 7340 | loss 0.6746 | lr 4.92e-05
  update 7350 | loss 0.6978 | lr 4.90e-05
  update 7360 | loss 0.6524 | lr 4.87e-05
  update 7370 | loss 0.6980 | lr 4.85e-05
  update 7380 | loss 0.6845 | lr 4.83e-05
  update 7390 | loss 0.6913 | lr 4.81e-05
  update 7400 | loss 0.6617 | lr 4.79e-05
  update 7410 | loss 0.6607 | lr 4.77e-05
  update 7420 | loss 0.6528 | lr 4.75e-05
  update 7430 | loss 0.6642 | lr 4.73e-05
  update 7440 | loss 0.6595 | lr 4.70e-05
  update 7450 | loss 0.6724 | lr 4.68e-05
  update 7460 | loss 0.6826 | lr 4.66e-05
  update 7470 | loss 0.6840 | lr 4.64e-05
  update 7480 | loss 0.7057 | lr 4.62e-05
  update 7490 | loss 0.6828 | lr 4.60e-05
  update 7500 | loss 0.6719 | lr 4.58e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_7500
  update 7510 | loss 0.6681 | lr 4.55e-05
  update 7520 | loss 0.6808 | lr 4.53e-05
  update 7530 | loss 0.6704 | lr 4.51e-05
  update 7540 | loss 0.6637 | lr 4.49e-05
  update 7550 | loss 0.6663 | lr 4.47e-05
  update 7560 | loss 0.6947 | lr 4.45e-05
  update 7570 | loss 0.6925 | lr 4.43e-05
  update 7580 | loss 0.6555 | lr 4.40e-05
  update 7590 | loss 0.6786 | lr 4.38e-05
  update 7600 | loss 0.6963 | lr 4.36e-05
  update 7610 | loss 0.6795 | lr 4.34e-05
  update 7620 | loss 0.6585 | lr 4.32e-05
  update 7630 | loss 0.6784 | lr 4.30e-05
  update 7640 | loss 0.6683 | lr 4.28e-05
  update 7650 | loss 0.6701 | lr 4.25e-05
  update 7660 | loss 0.6778 | lr 4.23e-05
  update 7670 | loss 0.6604 | lr 4.21e-05
  update 7680 | loss 0.6668 | lr 4.19e-05
  update 7690 | loss 0.6869 | lr 4.17e-05
  update 7700 | loss 0.6671 | lr 4.15e-05
  update 7710 | loss 0.6773 | lr 4.13e-05
  update 7720 | loss 0.6924 | lr 4.10e-05
  update 7730 | loss 0.7039 | lr 4.08e-05
  update 7740 | loss 0.6949 | lr 4.06e-05
  update 7750 | loss 0.6816 | lr 4.04e-05
  update 7760 | loss 0.6694 | lr 4.02e-05
  update 7770 | loss 0.6907 | lr 4.00e-05
  update 7780 | loss 0.6983 | lr 3.98e-05
  update 7790 | loss 0.6944 | lr 3.96e-05
  update 7800 | loss 0.6651 | lr 3.93e-05
  update 7810 | loss 0.6850 | lr 3.91e-05
  update 7820 | loss 0.6947 | lr 3.89e-05
  update 7830 | loss 0.6761 | lr 3.87e-05
  update 7840 | loss 0.6859 | lr 3.85e-05
  update 7850 | loss 0.6628 | lr 3.83e-05
  update 7860 | loss 0.7021 | lr 3.81e-05
  update 7870 | loss 0.6709 | lr 3.78e-05
  update 7880 | loss 0.6967 | lr 3.76e-05
  update 7890 | loss 0.6953 | lr 3.74e-05
  update 7900 | loss 0.6893 | lr 3.72e-05
  update 7910 | loss 0.6917 | lr 3.70e-05
  update 7920 | loss 0.6787 | lr 3.68e-05
  update 7930 | loss 0.6713 | lr 3.66e-05
  update 7940 | loss 0.6810 | lr 3.63e-05
  update 7950 | loss 0.6910 | lr 3.61e-05
  update 7960 | loss 0.6533 | lr 3.59e-05
  update 7970 | loss 0.6581 | lr 3.57e-05
  update 7980 | loss 0.6949 | lr 3.55e-05
  update 7990 | loss 0.6770 | lr 3.53e-05
  update 8000 | loss 0.6696 | lr 3.51e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_8000
  update 8010 | loss 0.6639 | lr 3.48e-05
  update 8020 | loss 0.6685 | lr 3.46e-05
  update 8030 | loss 0.6788 | lr 3.44e-05
  update 8040 | loss 0.6802 | lr 3.42e-05
  update 8050 | loss 0.6565 | lr 3.40e-05
  update 8060 | loss 0.6984 | lr 3.38e-05
  update 8070 | loss 0.6598 | lr 3.36e-05
  update 8080 | loss 0.6441 | lr 3.33e-05
  update 8090 | loss 0.6553 | lr 3.31e-05
  update 8100 | loss 0.6845 | lr 3.29e-05
  update 8110 | loss 0.6770 | lr 3.27e-05
  update 8120 | loss 0.6814 | lr 3.25e-05
  update 8130 | loss 0.6906 | lr 3.23e-05
  update 8140 | loss 0.6621 | lr 3.21e-05
  update 8150 | loss 0.6521 | lr 3.19e-05
  update 8160 | loss 0.6493 | lr 3.16e-05
  update 8170 | loss 0.7010 | lr 3.14e-05
  update 8180 | loss 0.6679 | lr 3.12e-05
  update 8190 | loss 0.6806 | lr 3.10e-05
  update 8200 | loss 0.6960 | lr 3.08e-05
  update 8210 | loss 0.6412 | lr 3.06e-05
  update 8220 | loss 0.6660 | lr 3.04e-05
  update 8230 | loss 0.6817 | lr 3.01e-05
  update 8240 | loss 0.6827 | lr 2.99e-05
  update 8250 | loss 0.7014 | lr 2.97e-05
  update 8260 | loss 0.6888 | lr 2.95e-05
  update 8270 | loss 0.6788 | lr 2.93e-05
  update 8280 | loss 0.6609 | lr 2.91e-05
  update 8290 | loss 0.6633 | lr 2.89e-05
  update 8300 | loss 0.6899 | lr 2.86e-05
  update 8310 | loss 0.6566 | lr 2.84e-05
  update 8320 | loss 0.6633 | lr 2.82e-05
  update 8330 | loss 0.6849 | lr 2.80e-05
  update 8340 | loss 0.6817 | lr 2.78e-05
  update 8350 | loss 0.7118 | lr 2.76e-05
  update 8360 | loss 0.6583 | lr 2.74e-05
  update 8370 | loss 0.6513 | lr 2.71e-05
  update 8380 | loss 0.6671 | lr 2.69e-05
  update 8390 | loss 0.6733 | lr 2.67e-05
  update 8400 | loss 0.6699 | lr 2.65e-05
  update 8410 | loss 0.6656 | lr 2.63e-05
  update 8420 | loss 0.7104 | lr 2.61e-05
  update 8430 | loss 0.6664 | lr 2.59e-05
  update 8440 | loss 0.6685 | lr 2.56e-05
  update 8450 | loss 0.6709 | lr 2.54e-05
  update 8460 | loss 0.6595 | lr 2.52e-05
  update 8470 | loss 0.6549 | lr 2.50e-05
  update 8480 | loss 0.6755 | lr 2.48e-05
  update 8490 | loss 0.6726 | lr 2.46e-05
  update 8500 | loss 0.6483 | lr 2.44e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_8500
  update 8510 | loss 0.6735 | lr 2.41e-05
  update 8520 | loss 0.6566 | lr 2.39e-05
  update 8530 | loss 0.6603 | lr 2.37e-05
  update 8540 | loss 0.6667 | lr 2.35e-05
  update 8550 | loss 0.7055 | lr 2.33e-05
  update 8560 | loss 0.6749 | lr 2.31e-05
  update 8570 | loss 0.6739 | lr 2.29e-05
  update 8580 | loss 0.6793 | lr 2.27e-05
  update 8590 | loss 0.6859 | lr 2.24e-05
  update 8600 | loss 0.6824 | lr 2.22e-05
  update 8610 | loss 0.6899 | lr 2.20e-05
  update 8620 | loss 0.6627 | lr 2.18e-05
  update 8630 | loss 0.6890 | lr 2.16e-05
  update 8640 | loss 0.6844 | lr 2.14e-05
  update 8650 | loss 0.7184 | lr 2.12e-05
  update 8660 | loss 0.6833 | lr 2.09e-05
  update 8670 | loss 0.6691 | lr 2.07e-05
  update 8680 | loss 0.6587 | lr 2.05e-05
  update 8690 | loss 0.6701 | lr 2.03e-05
  update 8700 | loss 0.6642 | lr 2.01e-05
  update 8710 | loss 0.7207 | lr 1.99e-05
  update 8720 | loss 0.6693 | lr 1.97e-05
  update 8730 | loss 0.6715 | lr 1.94e-05
  update 8740 | loss 0.6617 | lr 1.92e-05
  update 8750 | loss 0.7041 | lr 1.90e-05
  update 8760 | loss 0.6723 | lr 1.88e-05
  update 8770 | loss 0.6618 | lr 1.86e-05
  update 8780 | loss 0.7142 | lr 1.84e-05
  update 8790 | loss 0.6581 | lr 1.82e-05
  update 8800 | loss 0.6813 | lr 1.79e-05
  update 8810 | loss 0.6640 | lr 1.77e-05
  update 8820 | loss 0.6627 | lr 1.75e-05
  update 8830 | loss 0.6803 | lr 1.73e-05
  update 8840 | loss 0.6692 | lr 1.71e-05
  update 8850 | loss 0.6994 | lr 1.69e-05
  update 8860 | loss 0.6757 | lr 1.67e-05
  update 8870 | loss 0.6706 | lr 1.64e-05
  update 8880 | loss 0.6789 | lr 1.62e-05
  update 8890 | loss 0.6670 | lr 1.60e-05
  update 8900 | loss 0.6959 | lr 1.58e-05
  update 8910 | loss 0.6811 | lr 1.56e-05
  update 8920 | loss 0.6790 | lr 1.54e-05
  update 8930 | loss 0.6976 | lr 1.52e-05
  update 8940 | loss 0.6606 | lr 1.50e-05
  update 8950 | loss 0.6837 | lr 1.47e-05
  update 8960 | loss 0.6995 | lr 1.45e-05
  update 8970 | loss 0.6967 | lr 1.43e-05
  update 8980 | loss 0.7081 | lr 1.41e-05
  update 8990 | loss 0.6771 | lr 1.39e-05
  update 9000 | loss 0.6659 | lr 1.37e-05
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_9000
  update 9010 | loss 0.6824 | lr 1.35e-05
  update 9020 | loss 0.6588 | lr 1.32e-05
  update 9030 | loss 0.6973 | lr 1.30e-05
  update 9040 | loss 0.7061 | lr 1.28e-05
  update 9050 | loss 0.6659 | lr 1.26e-05
  update 9060 | loss 0.6749 | lr 1.24e-05
  update 9070 | loss 0.6659 | lr 1.22e-05
  update 9080 | loss 0.6625 | lr 1.20e-05
  update 9090 | loss 0.7067 | lr 1.17e-05
  update 9100 | loss 0.6750 | lr 1.15e-05
  update 9110 | loss 0.6589 | lr 1.13e-05
  update 9120 | loss 0.6758 | lr 1.11e-05
  update 9130 | loss 0.6572 | lr 1.09e-05
  update 9140 | loss 0.6707 | lr 1.07e-05
  update 9150 | loss 0.6514 | lr 1.05e-05
  update 9160 | loss 0.6712 | lr 1.02e-05
  update 9170 | loss 0.6963 | lr 1.00e-05
  update 9180 | loss 0.6722 | lr 9.82e-06
  update 9190 | loss 0.6735 | lr 9.60e-06
  update 9200 | loss 0.6880 | lr 9.39e-06
  update 9210 | loss 0.6592 | lr 9.18e-06
  update 9220 | loss 0.6593 | lr 8.96e-06
  update 9230 | loss 0.6970 | lr 8.75e-06
  update 9240 | loss 0.6679 | lr 8.53e-06
  update 9250 | loss 0.6845 | lr 8.32e-06
  update 9260 | loss 0.7067 | lr 8.11e-06
  update 9270 | loss 0.6782 | lr 7.89e-06
  update 9280 | loss 0.6628 | lr 7.68e-06
  update 9290 | loss 0.6629 | lr 7.47e-06
  update 9300 | loss 0.6753 | lr 7.25e-06
  update 9310 | loss 0.6819 | lr 7.04e-06
  update 9320 | loss 0.6433 | lr 6.82e-06
  update 9330 | loss 0.6417 | lr 6.61e-06
  update 9340 | loss 0.6660 | lr 6.40e-06
  update 9350 | loss 0.6905 | lr 6.18e-06
  update 9360 | loss 0.6707 | lr 5.97e-06
  update 9370 | loss 0.6856 | lr 5.75e-06
  update 9380 | loss 0.6679 | lr 5.54e-06
  update 9390 | loss 0.6894 | lr 5.33e-06
  update 9400 | loss 0.6560 | lr 5.11e-06
  update 9410 | loss 0.6775 | lr 4.90e-06
  update 9420 | loss 0.6793 | lr 4.68e-06
  update 9430 | loss 0.6594 | lr 4.47e-06
  update 9440 | loss 0.6665 | lr 4.26e-06
  update 9450 | loss 0.6868 | lr 4.04e-06
  update 9460 | loss 0.6622 | lr 3.83e-06
  update 9470 | loss 0.6684 | lr 3.61e-06
  update 9480 | loss 0.6700 | lr 3.40e-06
  update 9490 | loss 0.6653 | lr 3.19e-06
  update 9500 | loss 0.6492 | lr 2.97e-06
  checkpoint 保存: output/sft_clean_repair_v1/checkpoint_update_9500
  update 9510 | loss 0.6488 | lr 2.76e-06
  update 9520 | loss 0.6508 | lr 2.55e-06
  update 9530 | loss 0.6563 | lr 2.33e-06
  update 9540 | loss 0.6687 | lr 2.12e-06
